step,loss_function,target_value,elapsed_time
0,1.86968e-03,1.56185e-01,312
100,1.38488e-03,2.50915e-01,313
200,1.31010e-03,2.88855e-01,313
300,1.29513e-03,2.21074e-01,314
400,1.28219e-03,2.92036e-01,315
500,1.28052e-03,4.49400e-01,316
600,1.26248e-03,3.32499e-01,316
700,1.26603e-03,2.22614e-01,317
800,1.26306e-03,2.40902e-01,318
900,1.25600e-03,4.61167e-01,319
1000,1.24604e-03,3.30879e-01,319
1100,1.25103e-03,1.92422e-01,320
1200,1.22343e-03,3.28864e-01,321
1300,1.20167e-03,4.20182e-01,321
1400,1.20241e-03,2.66487e-01,322
1500,1.18280e-03,3.11687e-01,323
1600,1.17488e-03,2.71927e-01,324
1700,1.16899e-03,3.83738e-01,324
1800,1.14985e-03,4.67895e-01,325
1900,1.13516e-03,1.86255e-01,326
2000,1.12633e-03,2.44819e-01,327
0,2.03216e-03,3.78044e-01,327
100,1.31117e-03,2.51424e-01,327
200,1.15116e-03,2.14099e-01,328
300,1.11218e-03,4.34032e-01,329
400,1.07938e-03,3.95686e-01,329
500,1.06418e-03,3.22645e-01,330
600,1.03273e-03,2.99351e-01,331
700,9.94415e-04,4.04784e-01,332
800,9.88029e-04,3.79952e-01,332
900,9.73217e-04,2.71732e-01,333
1000,9.59675e-04,2.55863e-01,334
1100,9.40109e-04,2.13111e-01,334
1200,9.37985e-04,1.79471e-01,335
1300,9.04378e-04,2.99248e-01,336
1400,9.08924e-04,3.36052e-01,337
1500,9.24657e-04,2.32702e-01,338
1600,9.23481e-04,3.99559e-01,338
1700,9.18492e-04,1.40873e-01,339
1800,9.03846e-04,2.28147e-01,340
1900,8.86611e-04,3.63434e-01,340
2000,8.76995e-04,3.05875e-01,341
0,1.53382e-03,2.95629e-01,341
100,8.99753e-04,4.41428e-01,342
200,7.64555e-04,3.98685e-01,343
300,7.37508e-04,4.38562e-01,343
400,7.27931e-04,3.06203e-01,344
500,7.17438e-04,5.97289e-01,345
600,7.16888e-04,1.85510e-01,345
700,7.12435e-04,4.25875e-01,346
800,7.01428e-04,2.97586e-01,347
900,6.94914e-04,2.72350e-01,348
1000,7.00217e-04,2.35010e-01,348
1100,7.09763e-04,2.83916e-01,349
1200,6.97959e-04,4.51555e-01,350
1300,6.94568e-04,2.17189e-01,350
1400,6.94278e-04,3.46442e-01,351
1500,6.85826e-04,3.18219e-01,352
1600,6.83278e-04,2.90724e-01,353
1700,6.69626e-04,4.62374e-01,353
1800,6.55620e-04,5.11609e-01,354
1900,6.57982e-04,2.47757e-01,355
2000,6.71957e-04,3.95922e-01,355
0,1.33237e-03,2.16793e-01,355
100,7.73220e-04,3.58679e-01,356
200,6.59069e-04,3.65859e-01,357
